name_local,rating,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
Fonda 99.99,5,Agrada la buena comida calidad y precio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Buena comida yucateca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Siempre, siempre todo es delicioso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,Muy ricos los panuchos de cochinita y los tacos dorados de lechÃ³n!!, bÃ¡jalos con agÃ¼ita de jamaica ðŸ‘ŒðŸ˜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Amo sus marquesitas!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,3,La sopa de lima es muy buena, pero el resto de comida yucateca es simple, asÃ­ que mejor ir al restaurante hermano de la calle paralela, Humberto's. En teorÃ­a es la misma gente, pero la comida demuestra que el sazÃ³n no es el mismo. Evita horarios de comida porque hay mucha fila (algo tÃ­pico en MÃ©xico). No aceptan pago con tarjeta, un sinsentido... pero Humberto's hace lo mismo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente lugar para degustar comida yucateca. Buen servicio. Precios muy accesibles. Lugar tranquilo y espacioso. Los alimentos se sienten de buena calidad,  se sirven en buena porciÃ³n y todo se ve muy limpio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Es un clÃ¡sico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,Sus porciones son pequeÃ±as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Se come rico la sopa de Lima estÃ¡ buena las quesadillas de jaiba estÃ¡n muy sabrosas te atienden bien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente comida!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,Buena su comida... SubÃ­ un poco lento el servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,"Excelente comida.
Excelente servicio.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Delicioso,  calidad y precio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,De buen sabor y precios buen servicio y calidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Muy rico y los precios excelentes!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Muy rico! Prueben todo sobre todo las marquesitas, conocedores y no.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Deliciosa comida, muy buen servicio y precios supereconomicos...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Muy rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente comida yucateca, la atenciÃ³n es muy buena, es un muy buen lugar para pasar un rato agradable .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Me encanta, comida rica y no tan cara, la mejor comida yucateca en la Del Valle, ahora solo para llevar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,No necesitan recomendaciÃ³n. Superbuenos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Es un lugar modesto, de instalaciones sencillas pero cÃ³modas, los precios son bajos si compartas la calidad y sabor inigualable de los platillos, no importa quÃ© Ã³rdenes, no te arrepentirÃ¡s, las porciones son pequeÃ±as y eso te permite probar mÃ¡s de un manjar. No te arrepentirÃ¡s, no se aceptan tarjetas el piso sÃ³lo se recibe en efectivo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Deliciosa la cochinita y el chamorro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,La mejor comida yucateca de la zona, sin duda. Muy rÃ¡pido, buen servicio, precios muy accesibles y con valet parking. Las marquesitas, un excelente toque.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Sabor de 10, servicio muy bueno, costos bastante bien, muy recomendable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Para llevar muy rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Mi restaurante preferido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,1,Poner mÃ¡s atenciÃ³n al servicio, menos ruido y mÃ¡s cuidado, no es muy agradable que te atiendan con prisas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,Un buena y econÃ³mica propuesta para adentrarse a la comida Yucateca en CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,El mejor lugar del planeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente servicio y sabor de los platillos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Ni en MÃ©rida he comido mÃ¡s rico que aquÃ­ y el precio es muy bueno.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,bien rico, cada dia mas chicos los platillos, tacos, aguas ect. Menos la cuenta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,excelente servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,Gran lugar de comida yucateca. Muy buenos precios y servicio. La cochinita pibil y la sopa de lima, FANTASTICOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente sabor, muy buena atenciÃ³n, lo mejor en comida yucateca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,De los mejor desde hace ya muchos aÃ±os! Mi lugar favorito de comida yucateca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Lugar con mucha calidad y buen precio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Uuuufff bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,ClÃ¡sico lugar en la colonia del valle de comida yucateca, adicional es un lugar con mucha historia, y buen sabor.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente lugar para degustar comida yucateca, gran sazÃ³n y muy buena atenciÃ³n. Las raciones son suficientes y la variedad de platillos es amplia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente comida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,RiquÃ­simo, no hay mÃ¡s. El lugar es pequeÃ±o y muy conocido, por lo que debes llegar con tiempo y poca hambre que en la fila te llega el olor y poco a poco abre el apetito. La sopa de lima es imprescindible igual unos buenos tacos, que aunque son pequeÃ±os," tienen un sabor exquisito
Tiene valet aunque lo dejan en la calle", pero sin problema alguno las veces que he ido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Buen precio bueno y el servicio bueno. Altamente recomendable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Muy buena cochinita pibil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Muy rica su comida y a un precio super accesible. Los recomiendo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Muy Rica comida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente comida Yucateca y lo mejor a buen precio, ambiente familiar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,3,La comida muy buena, el servicio descortÃ©s. Si pides cochinita para llevar trae envases o te darÃ¡n Ã³rdenes por separado.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,RiquÃ­sima comida yucateca y a buen precio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,La comida es deliciosa.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente sabor, sason 1000% yucateco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Muy buena comida y excelente precio. Tienen servicio para llevar y a domicilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Mare, que Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente servicio, aunque sea para llevar sigue siendo una muy buena opciÃ³n. Que bueno que siguen vendiendo alimentos para llevar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente lugar y gran atenciÃ³n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,El chorizo estÃ¡ delicioso! La cochinita muy rica tambiÃ©n! El ceviche al coco estÃ¡ increÃ­ble. Muy rico todo.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Simplemente exquisito!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente comida y servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Fonda 99.99 is a restaurant that specialize in Yucatecan Cuisine.Â Everything we have tried is delicious. Last time we visited the place we had the broad bean soup and chicken meat and both were superb. The waiter was very fast and helpful.  Without a doubt,  I will visit the restaurant the next time I am around.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Delicioso! Sobre todo las marquesitas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,La comida excelente, el trato perfecto, amables y eficientes !!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Uno de los lugares mÃ¡s concurridos que se pueden encontrar en la ciudad de MÃ©xico y en este en particular se destaca su servicio, sabor y gran calidad de alimentos que puedes degustar, su especialidad son los platillos tÃ­picos MÃ©xicanos y las carnes que realizan con exquisito sabor, sus bebidas muy variadas y de buen sabor," su personal atento y de mucha experiencia siempre estÃ¡ atento a tus requerimientos.
Ambiente ciento por ciento familiar es recomendable visitarlo en grupo", dÃ³nde pasaras un tiempo muy agradable, el Ãºnico inconveniente es que sus sanitarios no estÃ¡n a la altura de un lugar tan concurrido, pero cumplen su funciÃ³n, si vas en auto ve preparado para batallar por el estacionamiento pero el lugar valdrÃ¡ la incomodidad.,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Gran lugar para recordar las delicias de la comida yucateca! Buen servicio y calidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Yum!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Buen lugar, buena comida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Great food! Cash only!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Comida deliciosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente lugar para disfrutar de una deliciosa comida Yucateca.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,Delicioso! Hay que llegar con tiempo porque siempre hay mucha gente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,One of the best places for authentic yucateca food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente lugar. Buen sÃ¡bor y atenciÃ³n.100 % recomendable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Amo el sazÃ³n de la comida. Todo estÃ¡ rico.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,4,No estÃ¡ bien que no acepten pago con tarjeta !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,La atenciÃ³n del propietario y las riquÃ­simas marquesinas. Realmente son como las de Merida YucatÃ¡n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,El mejor lugar para comer autÃ©ntica comida Yucateca, la sopa de lima esquisita, los panuchos los salbutes, todo muy recomendable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Las mejores marquesitas de la CDMX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,La comida mÃ¡s sabrosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,5,Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonda 99.99,3,The place just accepts cash. ðŸ‘Ž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,DeliciosoÂ¡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Â¡QuÃ© rico se come en este lugar! Las tostadas son deliciosas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Es una combinaciÃ³n exÃ³tica y suculenta toda la comida. Muy saludable. Excelente opciÃ³n.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,TodavÃ­a me sigo relamiendo los bigotes como gato, exquisito sazÃ³n, lugar sencillo con un aire muy tradicional, muy limpio el lugar, muy buena atenciÃ³n, precios accesibles, ampliamente recomendable, excelente lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Pff. Algo gourmet y accesible aquÃ­. Me encanto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Un 11 de 10," cada tostada una delicia. Sobre todo recomiendo la de AtÃºn ðŸ˜‹
Precios muy accesibles y buen servicio ðŸ¤© no duden en dejar buena propina!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Un lugar mexicano con sabor Ãºnico. MenÃº del dÃ­a y tostada de atÃºn excelente ! RecomendadÃ­simo!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,"Muy rica la sopa de tortilla
Al igual que las tostadas
La de pollo a la crema y la de picadillo dulce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,RiquÃ­simas y de ingredientes muy variados.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,Muy buenas las tostadas, recomiendo la de filete de atÃºn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Pedimos el menÃº del dÃ­a y todo estaba excelente. Me voy contenta con el postre de limÃ³n! SÃºper mega recomendado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Son deliciosas las tostadas y tienen un precio muy accesible. El lugar es pequeÃ±o pero muy agradable, han implementado las medidas de sanidad necesarias para la reapertura.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Delicioso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,EstÃ¡n muy ricas las tostadas, los guisos que probÃ© de mole coleto y pulpo a la gallega son deliciosos, ah y el agua de fresa con guayaba que probe refrescante y sabrosa, solo se agradecerÃ­a mÃ¡s una atenciÃ³n mÃ¡s cordial, ya que me toco  la atenciÃ³n en la mesa el sÃ¡bado por la tarde, de un chico un tanto serio  y un poco pedante, de ahÃ­ en fuera muuuy rico e innovador ya que quedan pocos lugares para degustar una buena tostada, el precio un poco elevado pero lo vale.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Un lugar un tanto retro de maravilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,El sabor es fantÃ¡stico,"  el menÃº es de tostadas pero cada una es muy buena y el agua del dÃ­a tiene un refill quÃ© estÃ¡ muy bien. Te llevan tus tostadas de una en una para que no se hagan feas.
La relaciÃ³n sabor y calidad precio estÃ¡ muy bien", si llegas a la hora de la comida esperas al menos media hora.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,El menÃº semanal en excelente precio, porciÃ³n y sabor. Recomiendo la tostada de lÃ¡minas de atÃºn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,Excelente para paladares exigentes y aventureros. PodrÃ­a mejorar el servicio.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,La tostada de lengua es deliciosa!!!! Excelente lugar,  barato y bien rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Deliciosas Tostadas, y un Esquisito TÃ© de Manzanilla con Agua de Mango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Las tostadas son deliciosas, en especial la de pulpo. Lo Ãºnico malo es que si llegas despuÃ©s de la comida ya no encuentras todo lo que hay en el menÃº.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,1,IncÃ³modo y caro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Muy buenas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Comida deliciosa magnifica atencion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,3,El lugar es pequeÃ±o y la comida no es muy buena, pedi de salpicon y parecia  que todo era del refri, mejor vayan al mercado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Muy rico y bien armado el menÃº,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,RiquÃ­simo â˜ºï¸ðŸ¤—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,No lo quiero compartir porque es un gran lugar para comer en CoyoacÃ¡n, aunque seguro ya son muy famosas sus tostadas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,El menÃº de medio dÃ­a es excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Espectaculares , pidan la de atÃºn...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Un buenas las tostada muy recomendable la de mariscos y la de atÃºn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,1,Ni probamos nada, porque aunque llegamos antes de las 6 nos dijeron que ya casi no tenÃ­an cosas y cuando nos pasaron jamÃ¡s llegaron a tomarnos la orden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Buen sabor y variedad, $150-200 pp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Tostadas Gourmet. Deliciosas !!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Todo es delicioso, en especial la sopa de tortillas y tostada de mole coleto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,DE LI CIO SAS, NO MÃS...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Muy rico para perderte en el centro de CoyoacÃ¡n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,RiquÃ­simo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Super rico! Si vas en pareja tal vez tengas que compartir mesas...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Awesome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Exquisito sabor!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,1,No soy de las personas que suele escribir y menos malas crÃ­ticas, pero hoy fuimos vÃ­ctimas de mal servicio en tostadas Amatista. La experiencia no fue buena, entramos a la par de una una pareja, que se sentÃ³ junto a nuestra mesa, nos trajeron el primer plato al mismo tiempo, pero empezamos a ver quÃ© nuestras tostadas tardaban mientras que las de la mesa de junto ya estaban servidas. Al ver que la mesa de junto ya las estaba terminando preguntamos si tardaban las nuestras a lo que el mesero, evidentemente incomodo por nuestra consulta, nos dijo que no. Vimos que pidiÃ³ nuestras tostadas en la barra en ese momento. 10 minutos despuÃ©s sÃ³lo llegÃ³ una tostada. Al ver que no llegaba la faltante volvimos a consultar, ahora a la persona de la barra, a lo que nos dijo que se habÃ­a terminado el guisado que pedimos por lo que lo estaban haciendo. 10 minutos mÃ¡s tarde seguÃ­an saliendo otras tostadas menos la nuestra. La mesa de junto ya estaba en la segunda ronda de tostadas. Ya a punto de cancelarla llegÃ³ la tostada junto con el argumento de que la persona que cocinaba era nueva. Trabajando la tolerancia probÃ© la tostada, y cuÃ¡l fue mi sorpresa que el guisado, lengua a los tres chiles, estaba helado, ningÃºn platillo que implique cocciÃ³n reciÃ©n hecho puede estar frÃ­o. La regresamos y pedimos la cuenta. El punto al que quiero llegar con mi escrito es que los negocios no entienden que mÃ¡s que el trillado el cliente siempre tiene la razÃ³n, somos personas que pueden ser empÃ¡ticas y entender si se nos explica con la verdad, desgraciadamente nos mintieron. No regresaremos.,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Buen lugar para comer tranquilo, es un lugar cerrado y con buena ventilaciÃ³n. Tostadas creativas y muy ricas a buen precio! Un must en lugares por conocer en el centro de CoyoacÃ¡n :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Si eres fan de las tostadas sin lugar a duda debes de probar las opciones que aquÃ­ tienen ya que salen de la tradicional tinga o pata (que tambiÃ©n las hay) pero existen muchas mas como la de mole, la de chile en nogada o hasta la de pozole, bien acompaÃ±adas de cerveza artesanal. Mucho sabor a precio justo!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Muy rico todo...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,"Vale mucho la pena el lugar
Los precios son aceptables"," si tomas en cuenta lo que se te ofrece.
Cuando se hablanos de tostadas normalmente pensamos en tortillas duras con unos pocos ingredientes encima"," sin embargo este lugar te ofrece una amplia variedad de tostadas preparadas con platillos que atraen a la vista y al olfato sin siquiera haberlas probado.
Hay para todos los gustos; veganas", productos del mar, carne de res, carne de cerdo, mole,etc.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,Good food good price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,EstÃ¡n deliciosas todas las tostadas, hay clÃ¡sicas de pata, tinga y picadillo. Sin embargo recomiendo probar las de chile en nogada, pozole, entre otras fuera de lo normal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,BBB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Gran lugar para comer tostadas. Tienen una rica variedad de opciones.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Los platillos son muy buenos y muy variados. Existe una tostada de pozole asÃ­ como lo oyen. Bueno jamÃ¡s habÃ­a comido tostadas de pierna adobada mÃ¡s que con mi mamÃ¡," la que comÃ­ aquÃ­ se defiende mucho y esta bien servida.
Lo Ãºnico malo es que les falta personal", habÃ­a un solo mesero muy amable pero pues no se daba abasto y a pesar de sus esfuerzos no lograba entregar los platillos rÃ¡pido. Y el cafÃ© tache! Si estan hablando de mezclas en su carta y me traen un cafÃ© de agua de calcetÃ­n," dejan mucho que desear.
AÃºn asÃ­ los recomiendo ya que el sabor de las salsas  y la sopa Azteca son muy ricos.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,El lugar es un poco pequeÃ±o y es comÃºn que haya mucha gente, sobre todo en fines de semana, aunque la mayorÃ­a de las veces sÃ­ se encuentra una mesa disponible. Hay gran variedad de tostadas, todas muy deliciosas, vale la pena probar todas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,Muy rico el menÃº, la ensalada, la sopa, la tostada y el postre tuvieron un muy buen sabor, el agua del dÃ­a unas combinaciÃ³n que no imaginÃ© pero muy deliciosa, vale la pena ir, la atenciÃ³n mostrada por los meseros fue buena.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Â¡Deliciosas!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Todo rico!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,De las mejores tostadas de CDMX, prueben la de aguachile. Ya no hay que esperar tanto, ya se ampliaron.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,La tostada de atÃºn es perfecta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,El lugar es pequeÃ±o, pero muy acogedor, se ve tan minimalista que encanta, las tostadas no son tan baratas, pero valen la pena, la de atÃºn fresco es la mejor; y con la de cochinita o la de pierna horneada, entre otras dan una porciÃ³n de frijoles tan tierna. El agua del dÃ­a es deliciosa, y dan un trato amable. Y ademÃ¡s de que las tostadas son deliciosas, las sirven de una manera muy instragrameable ðŸ˜‰,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Excelente cocina!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,Es un lugar confortable, lindo y limpio, sus platillos son las porciones adecuadas, exquisitas y originales son sus tostadas y de buen sazÃ³n. Excelente atenciÃ³n. Me encanta.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Muy rico sabor!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,5,Un gusto encontrar este lugar, buena comida, amabilidad y el plis, dejarnos entrar con mascota... felicidades...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,Muy buen lugar, para comer una rica tostada y sopa de tortilla, limpiÃ³ y seguro, lo  malo es que solo preparan un sabor agua  y   luego se termina. Y ya no tienen que ofrecerte aÃºn cuando te ofrecen el refill.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amatista Tostadas,4,Deliciosas tostadas gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
